quote_id,request_date,customer_age,gender,region,channel,price_offered,discount_percent,previous_policy,converted
102695,23-04-2023,35,F,North,Call Center,1715.67,15,0,0
102696,23-04-2023,26,M,North,Agent,1390.7,10,1,1
102697,23-04-2023,42,M,North,Call Center,1766.08,0,0,0
102698,23-04-2023,57,F,East,Call Center,1445.29,15,0,1
102699,23-04-2023,31,F,North,Online,1346,15,1,1
102700,23-04-2023,42,M,South,Online,1451.21,10,0,1
102701,23-04-2023,39,M,North,Agent,1748.56,5,0,1
102702,23-04-2023,47,M,South,Agent,1902.22,5,0,0
102703,23-04-2023,37,F,North,Agent,1049.77,20,1,0
102704,23-04-2023,38,M,East,Agent,1524.11,20,1,0
102705,23-04-2023,61,M,West,Call Center,1032.84,15,0,0
102706,23-04-2023,49,M,North,Agent,1468.41,5,0,0
102707,23-04-2023,63,F,North,Call Center,1885.28,15,0,0
102708,23-04-2023,38,M,East,Online,1361.59,0,1,0
102709,23-04-2023,52,F,North,Agent,1932.45,5,0,1
102710,23-04-2023,49,F,South,Online,1630.61,5,0,1
102711,23-04-2023,47,M,North,Online,1934.16,5,0,1
102712,24-04-2023,56,F,North,Call Center,1757.17,20,1,0
102713,24-04-2023,29,M,West,Agent,1103.44,10,1,0
102714,24-04-2023,58,F,West,Call Center,1231.15,10,1,1
102715,24-04-2023,64,F,North,Online,1394.17,20,1,0
102716,24-04-2023,35,M,East,Agent,1170.11,20,1,1
102717,24-04-2023,38,M,West,Online,1494.91,20,0,1
102718,24-04-2023,30,M,North,Online,1471.37,10,0,0
102719,24-04-2023,38,F,West,Agent,1956.26,15,0,0
102720,24-04-2023,25,F,North,Agent,1433.73,20,0,0
102721,24-04-2023,63,M,West,Agent,1785.63,15,1,0
102722,24-04-2023,57,M,West,Call Center,1941.91,15,1,0
102723,24-04-2023,63,F,South,Call Center,1876.99,0,0,1
102724,24-04-2023,24,F,North,Online,1208.67,10,1,0
102725,24-04-2023,40,F,North,Agent,1496.03,15,0,0
102726,24-04-2023,61,M,North,Online,1347.74,10,1,0
102727,24-04-2023,49,F,North,Online,1399.86,10,0,0
102728,24-04-2023,28,M,West,Online,1360.81,0,0,1
102729,24-04-2023,39,F,South,Online,1826.36,10,0,0
102730,24-04-2023,39,F,South,Online,1452.14,15,1,1
102731,24-04-2023,60,M,East,Agent,1523.69,5,0,1
102732,24-04-2023,42,M,North,Call Center,1982.45,15,0,1
102733,24-04-2023,39,M,East,Agent,1059.98,15,1,0
102734,24-04-2023,45,F,West,Agent,1487.96,10,0,0
102735,24-04-2023,46,F,East,Agent,1774.06,15,1,1
102736,25-04-2023,30,F,North,Call Center,1151.16,5,1,1
102737,25-04-2023,35,M,South,Call Center,1611.53,10,1,1
102738,25-04-2023,19,F,South,Call Center,1239.46,20,0,0
102739,25-04-2023,46,M,North,Agent,1867.4,15,1,0
102740,25-04-2023,38,M,West,Call Center,1327.1,15,1,1
102741,25-04-2023,32,M,North,Online,1329.06,0,1,0
102742,25-04-2023,44,F,West,Call Center,1598.19,20,0,0
102743,25-04-2023,48,F,South,Agent,1183.56,20,1,0
102744,25-04-2023,32,M,West,Agent,1284.89,5,0,1
102745,25-04-2023,40,F,North,Online,1416.63,20,1,0
102746,25-04-2023,41,M,North,Call Center,1353.64,0,1,0
102747,25-04-2023,61,M,North,Call Center,1524.88,5,0,0
102748,25-04-2023,30,F,West,Online,1599.64,20,0,0
102749,25-04-2023,39,M,West,Agent,1566.67,5,0,1
102750,25-04-2023,60,M,West,Agent,1654.17,20,1,0
102751,25-04-2023,54,F,South,Call Center,1307.75,20,1,0
102752,25-04-2023,50,M,East,Call Center,1126.43,20,0,0
102753,25-04-2023,20,M,East,Call Center,1760.81,15,0,0
102754,25-04-2023,36,M,North,Call Center,1850.78,20,0,0
102755,25-04-2023,40,M,South,Call Center,1257.01,15,0,1
102756,25-04-2023,46,M,West,Agent,1407.09,10,0,1
102757,25-04-2023,47,M,North,Agent,1498.57,0,1,0
102758,25-04-2023,56,M,South,Agent,1533.33,5,1,0
102759,25-04-2023,61,F,North,Agent,1659.49,5,0,0
102760,26-04-2023,64,F,South,Online,1041.6,10,0,1
102761,26-04-2023,42,M,South,Agent,1721.48,20,1,0
102762,26-04-2023,54,M,East,Online,1061.97,0,0,0
102763,26-04-2023,64,F,North,Agent,1468.29,10,0,1
102764,26-04-2023,25,F,West,Call Center,1827.67,10,0,0
102765,26-04-2023,59,F,East,Call Center,1451.22,5,0,0
102766,26-04-2023,33,F,East,Call Center,1149.09,15,1,0
102767,26-04-2023,25,F,West,Online,1985.03,15,0,0
102768,26-04-2023,18,M,South,Agent,1889.29,20,1,1
102769,26-04-2023,61,F,West,Agent,1771.31,20,1,1
102770,26-04-2023,22,F,North,Online,1411.51,10,1,0
102771,26-04-2023,20,F,West,Online,1183.85,20,1,0
102772,26-04-2023,18,M,South,Online,1941.41,15,0,0
102773,26-04-2023,21,M,West,Online,1532.35,0,1,0
102774,26-04-2023,57,M,South,Online,1852.36,5,0,0
102775,26-04-2023,52,M,South,Call Center,1342.1,15,0,0
102776,26-04-2023,49,M,North,Agent,1335.29,20,1,0
102777,26-04-2023,59,M,West,Online,1985.54,5,0,0
102778,26-04-2023,51,F,West,Call Center,1521.83,5,0,0
102779,26-04-2023,60,M,North,Online,1140.7,10,1,0
102780,26-04-2023,42,M,South,Call Center,1219.67,20,1,0
102781,26-04-2023,27,F,West,Online,1481.94,10,1,0
102782,26-04-2023,38,M,North,Agent,1042.47,5,0,0
102783,26-04-2023,63,F,South,Online,1462.53,10,0,0
102784,27-04-2023,56,F,North,Online,1418.94,20,1,0
102785,27-04-2023,44,M,West,Agent,1779.34,15,1,0
102786,27-04-2023,44,F,North,Agent,1354.94,0,0,0
102787,27-04-2023,19,F,East,Online,1982.55,15,0,0
102788,27-04-2023,58,F,South,Agent,1180.77,5,1,0
102789,27-04-2023,30,F,East,Agent,1590.99,15,0,1
102790,27-04-2023,26,M,East,Call Center,1089.7,10,0,0
102791,27-04-2023,53,F,South,Agent,1733.86,20,1,1
102792,27-04-2023,39,M,South,Agent,1994.75,15,1,1
102793,27-04-2023,59,F,North,Online,1819.14,15,0,0
102794,27-04-2023,43,F,South,Online,1555.7,20,0,1
102795,27-04-2023,29,F,East,Call Center,1484.74,10,0,0
102796,27-04-2023,34,M,East,Online,1835.03,0,0,0
102797,27-04-2023,31,M,West,Agent,1935.97,15,1,1
102798,27-04-2023,31,M,South,Agent,1989.21,5,0,1
102799,27-04-2023,51,F,East,Agent,1396.54,10,1,0
102800,27-04-2023,37,F,West,Online,1990.92,10,0,0
102801,27-04-2023,28,F,West,Agent,1155.93,15,1,1
102802,27-04-2023,33,F,North,Agent,1253.55,20,0,1
102803,27-04-2023,48,M,East,Call Center,1089.02,15,0,0
102804,27-04-2023,23,F,North,Call Center,1271.74,15,1,0
102805,27-04-2023,36,M,East,Call Center,1767.94,20,0,0
102806,27-04-2023,54,F,North,Online,1852.92,5,1,0
102807,27-04-2023,21,M,North,Agent,1778.89,20,1,1
102808,28-04-2023,64,M,South,Agent,1631.07,15,1,0
102809,28-04-2023,21,F,North,Agent,1513.97,0,0,1
102810,28-04-2023,37,F,South,Call Center,1708.7,20,0,1
102811,28-04-2023,27,M,West,Agent,1390.83,5,0,0
102812,28-04-2023,41,F,East,Agent,1841.31,20,1,0
102813,28-04-2023,52,F,West,Agent,1677.19,20,0,0
102814,28-04-2023,43,M,East,Agent,1697.8,10,0,0
102815,28-04-2023,54,M,West,Agent,1535.94,10,1,0
102816,28-04-2023,55,M,East,Online,1885.23,15,1,0
102817,28-04-2023,38,M,North,Agent,1252.01,15,1,0
102818,28-04-2023,57,F,East,Online,1381.15,20,1,0
102819,28-04-2023,56,M,East,Agent,1777.64,0,0,0
102820,28-04-2023,38,M,West,Online,1492.75,15,1,0
102821,28-04-2023,27,M,West,Agent,1889.21,20,1,1
102822,28-04-2023,55,F,West,Agent,1346.4,20,0,0
102823,28-04-2023,63,M,South,Agent,1369.33,20,0,0
102824,28-04-2023,21,F,South,Agent,1888.74,20,1,1
102825,28-04-2023,62,M,East,Call Center,1464.37,20,0,1
102826,28-04-2023,37,M,East,Agent,1516.12,10,0,1
102827,28-04-2023,34,F,North,Online,1332.76,5,1,0
102828,28-04-2023,24,M,North,Call Center,1276.67,5,0,0
102829,28-04-2023,21,M,East,Call Center,1655.95,20,1,0
102830,28-04-2023,46,F,South,Agent,1119.84,15,0,0
102831,28-04-2023,31,M,East,Online,1879.27,0,0,0
102832,29-04-2023,20,M,North,Online,1779.2,20,0,0
102833,29-04-2023,41,M,South,Call Center,1190.75,0,0,0
102834,29-04-2023,54,M,South,Online,1694.02,10,1,0
102835,29-04-2023,33,F,North,Agent,1602.63,5,1,0
102836,29-04-2023,21,M,East,Agent,1184.54,10,0,0
102837,29-04-2023,41,F,West,Agent,1273.2,15,0,0
102838,29-04-2023,51,M,East,Agent,1408.99,15,0,1
102839,29-04-2023,47,F,East,Agent,1699.24,20,1,1
102840,29-04-2023,35,M,North,Call Center,1638.72,15,0,0
102841,29-04-2023,36,F,South,Agent,1532.23,15,1,1
102842,29-04-2023,48,M,North,Agent,1768.41,10,0,0
102843,29-04-2023,36,F,East,Call Center,1757.94,0,1,0
102844,29-04-2023,63,F,West,Call Center,1617.86,5,1,0
102845,29-04-2023,36,M,West,Call Center,1786.99,15,0,1
102846,29-04-2023,39,F,West,Online,1334.26,15,1,0
102847,29-04-2023,41,M,North,Online,1881.25,10,0,0
102848,29-04-2023,62,M,South,Agent,1614.91,5,1,1
102849,29-04-2023,29,M,North,Agent,1822.36,10,1,0
102850,29-04-2023,47,M,West,Agent,1546.28,0,0,1
102851,29-04-2023,55,M,East,Online,1218.44,10,1,0
102852,29-04-2023,48,F,South,Agent,1542.41,5,0,0
102853,29-04-2023,53,M,North,Agent,1371.11,5,1,1
102854,29-04-2023,36,M,North,Online,1697.5,15,0,0
102855,29-04-2023,62,M,South,Call Center,1475.79,0,1,1
102856,30-04-2023,53,M,South,Online,1836.11,20,1,1
102857,30-04-2023,47,M,East,Agent,1678.07,15,0,0
102858,30-04-2023,50,M,South,Online,1684.54,10,1,0
102859,30-04-2023,35,F,East,Call Center,1217.16,10,0,0
102860,30-04-2023,45,F,West,Call Center,1984.25,5,0,0
102861,30-04-2023,64,M,West,Call Center,1841.68,5,1,0
102862,30-04-2023,28,F,North,Call Center,1789,5,0,1
102863,30-04-2023,62,M,West,Call Center,1330.22,20,0,0
102864,30-04-2023,50,M,West,Call Center,1535.63,20,0,1
102865,30-04-2023,34,M,East,Agent,1137.1,15,0,1
102866,30-04-2023,23,M,North,Agent,1538.48,20,0,1
102867,30-04-2023,21,M,South,Online,1145.89,5,0,1
102868,30-04-2023,37,F,North,Agent,1553.04,15,1,1
102869,30-04-2023,64,F,West,Call Center,1648.72,15,0,1
102870,30-04-2023,44,F,South,Agent,1390.2,0,0,1
102871,30-04-2023,32,F,North,Online,1498.54,20,1,1
102872,30-04-2023,23,M,North,Call Center,1875.65,10,0,1
102873,30-04-2023,64,F,North,Agent,1108.56,10,0,1
102874,30-04-2023,31,M,North,Agent,1791.73,0,0,0
102875,30-04-2023,28,F,East,Online,1170.75,5,1,0
102876,30-04-2023,56,F,North,Call Center,1036.71,0,1,0
102877,30-04-2023,26,F,West,Online,1185.57,5,0,0
102878,30-04-2023,43,F,West,Call Center,1765.04,20,0,0
102879,30-04-2023,33,M,East,Call Center,1405.13,20,1,1
102880,01-05-2023,22,F,South,Agent,1872.52,15,0,0
102881,01-05-2023,27,F,South,Online,1524.71,15,1,0
102882,01-05-2023,20,M,West,Online,1022.25,15,0,1
102883,01-05-2023,30,M,West,Online,1716.71,15,0,1
102884,01-05-2023,60,F,East,Call Center,1110.23,10,1,1
102885,01-05-2023,47,M,South,Online,1789.38,15,0,1
102886,01-05-2023,62,M,South,Call Center,1168.1,15,1,0
102887,01-05-2023,23,M,North,Online,1345.45,15,1,0
102888,01-05-2023,34,F,North,Online,1761.27,5,0,0
102889,01-05-2023,62,M,North,Agent,1954.23,15,0,0
102890,01-05-2023,36,F,East,Online,1371.43,0,1,0
102891,01-05-2023,59,F,West,Agent,1829.4,15,1,1
102892,01-05-2023,52,F,East,Agent,1190.79,15,0,1
102893,01-05-2023,63,F,South,Call Center,1807.18,10,0,0
102894,01-05-2023,43,M,West,Online,1657.49,15,0,0
102895,01-05-2023,22,F,North,Online,1192.74,5,0,0
102896,01-05-2023,46,M,East,Online,1302.5,20,1,0
102897,01-05-2023,54,F,East,Agent,1131.77,15,1,1
102898,01-05-2023,37,M,North,Online,1382.97,15,0,0
102899,01-05-2023,38,F,East,Call Center,1203.65,15,1,1
102900,01-05-2023,27,M,North,Call Center,1644,10,0,1
102901,01-05-2023,22,F,South,Online,1994.51,20,1,0
102902,01-05-2023,53,F,West,Agent,1012.01,10,1,1
102903,01-05-2023,23,M,South,Call Center,1540.92,10,0,0
102904,02-05-2023,43,F,South,Call Center,1573.67,10,0,0
102905,02-05-2023,21,F,North,Agent,1914.21,5,0,0
102906,02-05-2023,56,F,East,Call Center,1506.01,20,0,0
102907,02-05-2023,56,M,South,Agent,1543.7,5,1,0
102908,02-05-2023,52,F,South,Call Center,1471.65,5,1,0
102909,02-05-2023,18,F,South,Agent,1268.9,20,0,0
102910,02-05-2023,41,M,East,Call Center,1056.03,5,1,0
102911,02-05-2023,53,M,East,Online,1408.66,20,1,1
102912,02-05-2023,23,M,North,Call Center,1052.59,15,0,0
102913,02-05-2023,58,M,South,Call Center,1550.49,10,0,1
102914,02-05-2023,63,M,West,Online,1307.29,5,0,0
102915,02-05-2023,61,F,East,Online,1533.6,20,1,1
102916,02-05-2023,48,F,North,Online,1134.3,0,0,0
102917,02-05-2023,37,F,South,Online,1932.63,5,0,0
102918,02-05-2023,41,M,West,Agent,1894.52,5,1,0
102919,02-05-2023,42,F,East,Agent,1190,20,1,0
102920,02-05-2023,53,M,West,Call Center,1343.44,0,1,0
102921,02-05-2023,38,M,East,Call Center,1613.49,0,1,1
102922,02-05-2023,47,F,North,Call Center,1095.69,15,0,1
102923,02-05-2023,41,M,West,Agent,1354.57,5,1,0
102924,02-05-2023,61,M,South,Call Center,1251.11,10,0,0
102925,02-05-2023,59,F,South,Call Center,1915.52,5,0,0
102926,02-05-2023,47,M,East,Agent,1852.51,10,1,1
102927,02-05-2023,39,M,South,Call Center,1579.83,10,0,0
102928,03-05-2023,45,F,West,Agent,1520.35,20,0,0
102929,03-05-2023,24,M,North,Agent,1930.73,5,1,0
102930,03-05-2023,52,M,East,Online,1932.43,20,1,0
102931,03-05-2023,45,F,West,Online,1969.33,15,1,0
102932,03-05-2023,31,F,East,Agent,1125.38,10,0,0
102933,03-05-2023,27,F,North,Agent,1160.56,0,0,0
102934,03-05-2023,33,F,East,Online,1676.74,10,1,0
102935,03-05-2023,33,M,South,Call Center,1541.43,15,1,1
102936,03-05-2023,48,M,South,Call Center,1018.47,10,1,1
102937,03-05-2023,59,F,East,Call Center,1061.98,20,1,0
102938,03-05-2023,42,M,North,Agent,1888.08,5,1,0
102939,03-05-2023,30,M,North,Online,1868.87,0,1,0
102940,03-05-2023,23,F,South,Call Center,1357.27,20,1,0
102941,03-05-2023,61,F,North,Online,1891.05,5,0,0
102942,03-05-2023,26,M,East,Online,1593.68,0,1,0
102943,03-05-2023,62,F,West,Agent,1805.91,15,1,0
102944,03-05-2023,53,F,East,Call Center,1427.43,10,1,0
102945,03-05-2023,60,F,South,Online,1113.4,0,1,0
102946,03-05-2023,37,M,South,Agent,1433.73,15,0,0
102947,03-05-2023,35,F,South,Agent,1457.3,5,1,1
102948,03-05-2023,60,M,North,Agent,1550.94,0,0,1
102949,03-05-2023,38,M,East,Call Center,1105.58,15,0,1
102950,03-05-2023,21,M,West,Call Center,1991.4,5,0,1
102951,03-05-2023,50,F,East,Agent,1244.14,20,1,0
102952,04-05-2023,44,F,West,Call Center,1198.55,10,1,1
102953,04-05-2023,24,F,East,Call Center,1526.8,15,0,0
102954,04-05-2023,23,F,South,Online,1537.21,20,0,0
102955,04-05-2023,32,F,West,Agent,1439.82,5,1,0
102956,04-05-2023,35,M,East,Agent,1771.89,0,0,0
102957,04-05-2023,49,M,North,Call Center,1516.65,10,0,1
102958,04-05-2023,28,M,North,Agent,1609.7,5,1,1
102959,04-05-2023,37,F,East,Agent,1723.75,15,1,0
102960,04-05-2023,41,M,South,Agent,1025.03,10,0,0
102961,04-05-2023,32,M,West,Call Center,1570.64,20,0,1
102962,04-05-2023,24,F,East,Call Center,1884.19,10,1,0
102963,04-05-2023,38,F,North,Call Center,1017.39,20,1,0
102964,04-05-2023,59,M,West,Online,1405.18,5,1,0
102965,04-05-2023,43,M,North,Agent,1926.23,0,0,1
102966,04-05-2023,61,F,North,Online,1353.15,10,1,0
102967,04-05-2023,31,F,East,Call Center,1458.73,0,0,1
102968,04-05-2023,54,F,North,Online,1981.54,0,0,1
102969,04-05-2023,38,F,West,Agent,1199.32,10,1,0
102970,04-05-2023,35,M,South,Agent,1065.26,10,1,0
102971,04-05-2023,22,M,East,Call Center,1859.42,0,1,0
102972,04-05-2023,20,F,West,Call Center,1868.47,15,1,0
102973,04-05-2023,40,M,East,Online,1472.08,15,0,0
102974,04-05-2023,43,M,North,Call Center,1514.21,10,0,0
102975,04-05-2023,54,F,North,Online,1835.81,0,0,0
102976,05-05-2023,41,M,West,Agent,1738.56,0,0,0
102977,05-05-2023,36,M,West,Agent,1265.15,5,1,0
102978,05-05-2023,42,M,South,Agent,1016.89,0,0,0
102979,05-05-2023,38,F,West,Agent,1479.7,15,1,0
102980,05-05-2023,29,F,West,Agent,1858.91,5,1,1
102981,05-05-2023,58,M,East,Online,1895.83,15,0,0
102982,05-05-2023,50,F,North,Agent,1956.23,20,0,0
102983,05-05-2023,21,F,West,Online,1879.56,10,0,0
102984,05-05-2023,59,F,South,Agent,1580.04,20,0,1
102985,05-05-2023,24,M,West,Online,1444.61,10,0,0
102986,05-05-2023,39,M,North,Online,1774.85,15,1,1
102987,05-05-2023,50,F,West,Online,1739.82,15,1,1
102988,05-05-2023,34,M,East,Call Center,1538.14,20,0,0
102989,05-05-2023,41,M,North,Online,1087.33,10,0,0
102990,05-05-2023,51,M,West,Online,1926.08,10,0,0
102991,05-05-2023,45,M,East,Agent,1455.6,5,0,0
102992,05-05-2023,60,M,North,Online,1363.33,0,0,0
102993,05-05-2023,58,F,West,Online,1629.57,5,0,0
102994,05-05-2023,56,M,East,Call Center,1673.84,15,1,1
102995,05-05-2023,39,M,South,Agent,1210.69,20,1,0
102996,05-05-2023,34,M,East,Call Center,1836.94,10,0,0
102997,05-05-2023,51,F,South,Call Center,1289.94,5,0,0
102998,05-05-2023,23,F,West,Call Center,1186.68,20,1,0
102999,05-05-2023,63,F,East,Online,1406.4,20,0,1
103000,06-05-2023,23,M,South,Call Center,1730.56,0,0,0
103001,06-05-2023,51,F,North,Call Center,1965.46,10,0,1
103002,06-05-2023,18,F,East,Agent,1809.28,20,1,0
103003,06-05-2023,27,F,West,Agent,1940.35,10,0,1
103004,06-05-2023,38,F,North,Agent,1140.61,5,1,0
103005,06-05-2023,22,M,South,Agent,1071.18,20,0,1
103006,06-05-2023,19,F,East,Call Center,1557.7,20,0,1
103007,06-05-2023,39,F,East,Agent,1290.3,5,1,1
103008,06-05-2023,19,M,West,Online,1828.05,10,0,0
103009,06-05-2023,27,M,North,Call Center,1671.99,10,1,0
103010,06-05-2023,51,F,East,Agent,1970.73,20,1,0
103011,06-05-2023,33,M,East,Call Center,1254.79,5,0,1
103012,06-05-2023,56,F,North,Agent,1485.78,15,1,0
103013,06-05-2023,39,M,East,Call Center,1501.24,10,1,1
103014,06-05-2023,29,M,North,Agent,1239.18,15,0,0
103015,06-05-2023,41,F,North,Online,1590.09,20,0,0
103016,06-05-2023,64,M,North,Agent,1443.29,15,0,0
103017,06-05-2023,57,F,West,Call Center,1446.72,15,1,0
103018,06-05-2023,55,M,North,Call Center,1362.74,10,0,0
103019,06-05-2023,27,F,North,Online,1016.93,20,0,0
103020,06-05-2023,52,M,South,Call Center,1522.1,15,0,0
103021,06-05-2023,49,M,South,Online,1335.25,10,0,1
103022,06-05-2023,24,M,West,Call Center,1001.32,15,1,0
103023,06-05-2023,38,M,North,Call Center,1307.94,10,0,1
103024,07-05-2023,37,M,South,Online,1278.63,20,0,0
103025,07-05-2023,43,F,South,Call Center,1393.45,5,0,1
103026,07-05-2023,21,M,East,Call Center,1131.85,10,0,0
103027,07-05-2023,63,F,North,Online,1507.68,10,0,0
103028,07-05-2023,39,F,South,Agent,1692.44,15,1,0
103029,07-05-2023,32,F,West,Online,1630.19,20,0,0
103030,07-05-2023,57,M,East,Call Center,1803.75,0,0,0
103031,07-05-2023,38,F,East,Agent,1452.01,0,1,1
103032,07-05-2023,32,M,North,Agent,1519.09,5,0,1
103033,07-05-2023,39,F,North,Agent,1810.4,20,1,0
103034,07-05-2023,45,F,East,Online,1427.7,10,1,1
103035,07-05-2023,31,F,West,Agent,1701.6,0,1,0
103036,07-05-2023,44,F,North,Agent,1434.6,5,1,0
103037,07-05-2023,58,F,North,Agent,1417.74,20,0,0
103038,07-05-2023,57,M,East,Call Center,1760.21,5,0,1
103039,07-05-2023,45,F,East,Online,1174.84,0,1,0
103040,07-05-2023,43,F,North,Online,1338.59,15,1,1
103041,07-05-2023,19,M,South,Call Center,1224.17,15,1,0
103042,07-05-2023,42,M,North,Agent,1359.11,20,1,1
103043,07-05-2023,20,M,South,Call Center,1230.37,5,1,1
103044,07-05-2023,25,F,East,Call Center,1579.41,10,0,1
103045,07-05-2023,61,F,South,Agent,1798.17,0,1,0
103046,07-05-2023,50,F,West,Agent,1786.61,15,0,0
103047,07-05-2023,59,F,East,Online,1364.5,15,1,0
103048,08-05-2023,52,F,North,Agent,1988.76,5,1,0
103049,08-05-2023,23,F,North,Call Center,1593.85,15,0,1
103050,08-05-2023,56,M,East,Call Center,1399.4,5,1,0
103051,08-05-2023,40,M,East,Agent,1835.54,0,0,0
103052,08-05-2023,42,F,West,Online,1729.87,5,0,0
103053,08-05-2023,60,F,East,Call Center,1749.28,15,1,0
103054,08-05-2023,36,F,North,Agent,1196.14,5,1,1
103055,08-05-2023,22,F,West,Online,1468.32,15,0,0
103056,08-05-2023,28,F,North,Online,1861.83,20,0,1
103057,08-05-2023,29,M,South,Call Center,1504.04,15,1,0
103058,08-05-2023,27,M,East,Call Center,1683.45,15,0,0
103059,08-05-2023,25,F,South,Online,1587.93,15,1,0
103060,08-05-2023,41,M,North,Online,1842.36,20,1,0
103061,08-05-2023,45,F,South,Online,1284.56,10,1,0
103062,08-05-2023,58,F,South,Agent,1575.48,15,0,1
103063,08-05-2023,53,F,North,Call Center,1123.23,10,1,0
103064,08-05-2023,54,M,North,Online,1690.21,0,0,0
103065,08-05-2023,38,M,East,Call Center,1731.97,5,0,1
103066,08-05-2023,25,F,South,Call Center,1042.84,10,1,0
103067,08-05-2023,26,M,West,Call Center,1675.79,0,0,1
103068,08-05-2023,64,M,West,Online,1414.69,5,0,0
103069,08-05-2023,32,F,North,Agent,1124.1,15,0,0
103070,08-05-2023,63,M,North,Online,1419.91,15,0,0
103071,08-05-2023,57,M,South,Call Center,1194.23,15,0,0
103072,09-05-2023,35,F,North,Online,1415.56,20,1,0
103073,09-05-2023,59,F,West,Online,1384.34,20,1,0
103074,09-05-2023,37,M,East,Call Center,1738.39,20,0,1
103075,09-05-2023,23,F,East,Call Center,1774.22,20,1,0
103076,09-05-2023,29,M,South,Online,1607.03,0,1,0
103077,09-05-2023,19,F,East,Online,1022.69,0,1,0
103078,09-05-2023,24,F,North,Online,1931.02,15,0,0
103079,09-05-2023,33,F,North,Online,1686.23,5,0,0
103080,09-05-2023,20,F,North,Agent,1034.2,20,1,0
103081,09-05-2023,62,M,North,Online,1818.83,5,1,1
103082,09-05-2023,20,F,South,Agent,1200.27,0,1,0
103083,09-05-2023,44,F,East,Call Center,1579.22,20,0,0
103084,09-05-2023,60,F,West,Agent,1466.63,0,0,0
103085,09-05-2023,57,M,East,Call Center,1419.84,0,1,0
103086,09-05-2023,55,M,North,Agent,1889.71,10,0,0
103087,09-05-2023,50,F,West,Call Center,1437.36,0,0,0
103088,09-05-2023,45,F,South,Online,1075.34,15,0,0
103089,09-05-2023,18,F,North,Agent,1946.64,0,1,0
103090,09-05-2023,25,F,North,Agent,1920.54,20,0,1
103091,09-05-2023,54,F,West,Call Center,1684.43,15,0,0
103092,09-05-2023,49,F,South,Call Center,1467.89,0,1,1
103093,09-05-2023,60,M,West,Agent,1092.86,15,1,0
103094,09-05-2023,54,F,South,Call Center,1790.75,0,1,1
103095,09-05-2023,21,F,North,Online,1075.48,15,0,1
103096,10-05-2023,47,F,East,Agent,1068.6,5,0,1
103097,10-05-2023,23,F,North,Online,1537.38,10,0,0
103098,10-05-2023,63,F,East,Agent,1160.13,15,0,0
103099,10-05-2023,36,F,East,Online,1007.73,20,0,0
103100,10-05-2023,49,M,South,Agent,1423.11,10,0,0
103101,10-05-2023,26,M,West,Call Center,1137.22,10,1,0
103102,10-05-2023,29,M,South,Agent,1160.52,0,0,0
103103,10-05-2023,28,M,North,Online,1076.91,15,0,0
103104,10-05-2023,63,M,West,Agent,1205.09,10,1,0
103105,10-05-2023,33,M,East,Online,1715.48,20,1,0
